,Unnamed: 0,aff_city,aff_city_id,aff_country,aff_country_code,aff_id,aff_name,aff_raw_affiliation,aff_state,aff_state_code,pub_id,researcher_id,first_name,last_name,year,gender,gender_ints,income_class,income_class_num,isMinority_2020,isMinority_2022,Type2020,Type2022,MSI Type2020,MSI Type2022
6088,2527,New York City,5128581.0,United States,US,,"Owkin Lab, Owkin, Inc, New York, NY, USA","Owkin Lab, Owkin, Inc, New York, NY, USA",New York,US-NY,pub.1134915617,,Thomas,Clozel,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6091,2530,New York City,5128581.0,United States,US,,"Owkin Lab, Owkin, Inc, New York, NY, USA","Owkin Lab, Owkin, Inc, New York, NY, USA",New York,US-NY,pub.1134915617,ur.01206374605.46,Michael G. B.,Blum,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6092,2531,San Jose,5392171.0,United States,US,grid.481551.c,IBM Research - Almaden,"IBM Almaden Research Center, San Jose, California, USA.",California,US-CA,pub.1137708357,ur.014334720273.84,Tanveer,Syeda-Mahmood,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6093,2532,San Jose,5392171.0,United States,US,grid.481551.c,IBM Research - Almaden,"IBM Almaden Research Center, San Jose, California, USA.",California,US-CA,pub.1137708357,ur.01106723443.05,K C L,Wong,2021,,,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6094,2533,San Jose,5392171.0,United States,US,grid.481551.c,IBM Research - Almaden,"IBM Almaden Research Center, San Jose, California, USA.",California,US-CA,pub.1137708357,ur.013576134064.50,Joy T,Wu,2021,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6095,2534,San Jose,5392171.0,United States,US,grid.481551.c,IBM Research - Almaden,"IBM Almaden Research Center, San Jose, California, USA.",California,US-CA,pub.1137708357,ur.012656360041.27,Ashutosh,Jadhav,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6096,2535,San Jose,5392171.0,United States,US,grid.481551.c,IBM Research - Almaden,"IBM Almaden Research Center, San Jose, California, USA.",California,US-CA,pub.1137708357,ur.0725667774.22,Orest,Boyko,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6105,2544,Troy,5141502.0,United States,US,grid.33647.35,Rensselaer Polytechnic Institute,"Department of Biomedical Engineering, Center for Biotechnology and Interdisciplinary Studies, Rensselaer Polytechnic Institute, 12180, Troy, NY, USA",New York,US-NY,pub.1134808453,ur.010430231705.42,Xi,Fang,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6106,2545,Troy,5141502.0,United States,US,grid.33647.35,Rensselaer Polytechnic Institute,"Department of Biomedical Engineering, Center for Biotechnology and Interdisciplinary Studies, Rensselaer Polytechnic Institute, 12180, Troy, NY, USA",New York,US-NY,pub.1134808453,ur.013364653647.35,Uwe,Kruger,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6107,2546,Cambridge,4931972.0,United States,US,grid.38142.3c,Harvard University,"Department of Radiology, Massachusetts General Hospitals, Harvard Medical School, 02114, Boston, MA, USA",Massachusetts,US-MA,pub.1134808453,ur.015413411144.46,Fatemeh,Homayounieh,2021,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6108,2547,Troy,5141502.0,United States,US,grid.33647.35,Rensselaer Polytechnic Institute,"Department of Biomedical Engineering, Center for Biotechnology and Interdisciplinary Studies, Rensselaer Polytechnic Institute, 12180, Troy, NY, USA",New York,US-NY,pub.1134808453,ur.010104407443.91,Hanqing,Chao,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6109,2548,Troy,5141502.0,United States,US,grid.33647.35,Rensselaer Polytechnic Institute,"Department of Biomedical Engineering, Center for Biotechnology and Interdisciplinary Studies, Rensselaer Polytechnic Institute, 12180, Troy, NY, USA",New York,US-NY,pub.1134808453,ur.011477350443.48,Jiajin,Zhang,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6110,2549,Cambridge,4931972.0,United States,US,grid.38142.3c,Harvard University,"Department of Radiology, Massachusetts General Hospitals, Harvard Medical School, 02114, Boston, MA, USA",Massachusetts,US-MA,pub.1134808453,ur.0701014527.79,Subba R.,Digumarthy,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6111,2550,Cambridge,4931972.0,United States,US,grid.38142.3c,Harvard University,"Department of Radiology, Massachusetts General Hospitals, Harvard Medical School, 02114, Boston, MA, USA",Massachusetts,US-MA,pub.1134808453,ur.016101403147.72,Chiara D.,Arru,2021,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6112,2551,Cambridge,4931972.0,United States,US,grid.38142.3c,Harvard University,"Department of Radiology, Massachusetts General Hospitals, Harvard Medical School, 02114, Boston, MA, USA",Massachusetts,US-MA,pub.1134808453,ur.012236450177.51,Mannudeep K.,Kalra,2021,,,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6113,2552,Troy,5141502.0,United States,US,grid.33647.35,Rensselaer Polytechnic Institute,"Department of Biomedical Engineering, Center for Biotechnology and Interdisciplinary Studies, Rensselaer Polytechnic Institute, 12180, Troy, NY, USA",New York,US-NY,pub.1134808453,ur.07662076745.52,Pingkun,Yan,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6129,2583,Los Angeles,5368361.0,United States,US,grid.239546.f,Children's Hospital of Los Angeles,"The Laura P. and Leland K. Whittier Virtual Pediatric Intensive Care Unit, Children's Hospital Los Angeles, 4650 Sunset Blvd, Los Angeles, CA 90027, United States. Electronic address: loho@chla.usc.edu.",California,US-CA,pub.1134395935,ur.016523677606.28,Long V,Ho,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6130,2584,Los Angeles,5368361.0,United States,US,grid.239546.f,Children's Hospital of Los Angeles,"The Laura P. and Leland K. Whittier Virtual Pediatric Intensive Care Unit, Children's Hospital Los Angeles, 4650 Sunset Blvd, Los Angeles, CA 90027, United States. Electronic address: maczon@chla.usc.edu.",California,US-CA,pub.1134395935,ur.013307653504.00,Melissa,Aczon,2021,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6131,2585,Los Angeles,5368361.0,United States,US,grid.239546.f,Children's Hospital of Los Angeles,"The Laura P. and Leland K. Whittier Virtual Pediatric Intensive Care Unit, Children's Hospital Los Angeles, 4650 Sunset Blvd, Los Angeles, CA 90027, United States. Electronic address: dledbetter@chla.usc.edu.",California,US-CA,pub.1134395935,ur.011714712504.90,David,Ledbetter,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6132,2586,Los Angeles,5368361.0,United States,US,grid.239546.f,Children's Hospital of Los Angeles,"The Laura P. and Leland K. Whittier Virtual Pediatric Intensive Care Unit, Children's Hospital Los Angeles, 4650 Sunset Blvd, Los Angeles, CA 90027, United States. Electronic address: rwetzel@chla.usc.edu.",California,US-CA,pub.1134395935,ur.01355506062.54,Randall,Wetzel,2021,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6152,2606,Madison,5261457.0,United States,US,grid.14003.36,University of Wisconsin–Madison,"Department of Pediatrics, University of Wisconsin School of Medicine and Public Health, Madison, WI 53726, USA;, mcadams@pediatrics.wisc.edu",Wisconsin,US-WI,pub.1133928129,ur.01265020464.81,Ryan M.,McAdams,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6161,2615,Madison,5261457.0,United States,US,grid.14003.36,University of Wisconsin–Madison,"Department of Industrial and Systems Engineering, College of Engineering, University of Wisconsin, Madison, WI 53706, USA;, jboutilier@wisc.edu",Wisconsin,US-WI,pub.1133928129,ur.013412336175.16,Justin J.,Boutilier,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6162,2616,Baltimore,4347778.0,United States,US,grid.21107.35,Johns Hopkins University,"Machine Learning and Healthcare Lab, Johns Hopkins University, 3400 N. Charles St, Baltimore, MD 21218, USA;, ssaria@bayesianhealth.com",Maryland,US-MD,pub.1133928129,ur.01203046726.59,Suchi,Saria,2020,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6163,2617,Stanford,5398563.0,United States,US,grid.168010.e,Stanford University,"Department of Pediatrics, Stanford University, Stanford, CA 94305, USA;, JPalma@stanfordchildrens.org",California,US-CA,pub.1133928129,ur.01143627000.02,Jonathan,Palma,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6166,2620,San Francisco,5391959.0,United States,US,grid.266102.1,"University of California, San Francisco","Division of Neonatology, University of California, San Francisco, CA 92521, USA;, Yao.Sun@ucsf.edu",California,US-CA,pub.1133928129,ur.016034115341.04,Yao,Sun,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6184,2638,San Diego,5391811.0,United States,US,grid.266100.3,"University of California, San Diego","Department of Biomedical Informatics, University of California, San Diego, La Jolla, CA",California,US-CA,pub.1133597937,ur.012436141743.17,Supreeth P.,Shashikumar,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6185,2639,San Diego,5391811.0,United States,US,grid.266100.3,"University of California, San Diego","Department of Emergency Medicine, University of California, San Diego, La Jolla, CA",California,US-CA,pub.1133597937,ur.01320362054.67,Gabriel,Wardi,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6186,2640,San Diego,5391811.0,United States,US,grid.266100.3,"University of California, San Diego","Division of Pulmonary, Critical Care, and Sleep Medicine, University of California, San Diego, La Jolla, CA",California,US-CA,pub.1133597937,ur.01320362054.67,Gabriel,Wardi,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6187,2641,San Diego,5391811.0,United States,US,grid.266100.3,"University of California, San Diego","Department of Biomedical Informatics, University of California, San Diego, La Jolla, CA",California,US-CA,pub.1133597937,ur.011572126057.56,Paulina,Paul,2020,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6188,2642,San Diego,5391811.0,United States,US,grid.266100.3,"University of California, San Diego","Department of Emergency Medicine, University of California, San Diego, La Jolla, CA",California,US-CA,pub.1133597937,ur.012367506457.48,Morgan,Carlile,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6189,2643,Boston,4930956.0,United States,US,grid.32224.35,Massachusetts General Hospital,"Division of Pulmonary and Critical Care Medicine, Massachusetts General Hospital, Boston, MA",Massachusetts,US-MA,pub.1133597937,ur.013165067057.51,Laura N.,Brenner,2020,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6190,2644,Boston,4930956.0,United States,US,grid.32224.35,Massachusetts General Hospital,"Division of Pulmonary and Critical Care Medicine, Massachusetts General Hospital, Boston, MA",Massachusetts,US-MA,pub.1133597937,ur.01275076741.02,Kathryn A.,Hibbert,2020,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6191,2645,Boston,4930956.0,United States,US,grid.32224.35,Massachusetts General Hospital,"Division of Pulmonary and Critical Care Medicine, Massachusetts General Hospital, Boston, MA",Massachusetts,US-MA,pub.1133597937,ur.0640371773.18,Crystal M.,North,2020,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6192,2646,Boston,4930956.0,United States,US,grid.32224.35,Massachusetts General Hospital,"Department of Neurology, Massachusetts General Hospital, Boston, MA",Massachusetts,US-MA,pub.1133597937,ur.01336030237.40,Shibani S.,Mukerji,2020,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6193,2647,Boston,4930956.0,United States,US,grid.32224.35,Massachusetts General Hospital,"Division of Infectious Diseases, Massachusetts General Hospital, Boston, MA",Massachusetts,US-MA,pub.1133597937,ur.015311343117.85,Gregory K.,Robbins,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6194,2648,Boston,4930956.0,United States,US,grid.32224.35,Massachusetts General Hospital,"Department of Neurology, Massachusetts General Hospital, Boston, MA",Massachusetts,US-MA,pub.1133597937,ur.012173517345.16,Yu-Ping,Shao,2020,,,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6195,2649,Boston,4930956.0,United States,US,grid.32224.35,Massachusetts General Hospital,"Department of Neurology, Massachusetts General Hospital, Boston, MA",Massachusetts,US-MA,pub.1133597937,ur.0646515714.47,M. Brandon,Westover,2020,,,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6196,2650,San Diego,5391811.0,United States,US,grid.266100.3,"University of California, San Diego","Department of Biomedical Informatics, University of California, San Diego, La Jolla, CA",California,US-CA,pub.1133597937,ur.0634475755.23,Shamim,Nemati,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6197,2651,San Diego,5391811.0,United States,US,grid.266100.3,"University of California, San Diego","Division of Pulmonary, Critical Care, and Sleep Medicine, University of California, San Diego, La Jolla, CA",California,US-CA,pub.1133597937,ur.0575374141.00,Atul,Malhotra,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6214,2668,Irvine,5359777.0,United States,US,grid.266093.8,"University of California, Irvine","Department of Electrical Engineering and Computer Science, University of California Irvine, Irvine, CA, 92697, USA. Electronic address: mchmghdm@uci.edu.",California,US-CA,pub.1132772074,ur.014640403313.69,Mina Chookhachizadeh,Moghadam,2020,female,1.0,High income,4.0,"University of California, Irvine",Not Minority,Pub 4yr,Not Minority,AANAPISI & HSI,Not Minority
6215,2669,Irvine,5359777.0,United States,US,grid.266093.8,"University of California, Irvine","Department of Electrical Engineering and Computer Science, University of California Irvine, Irvine, CA, 92697, USA. Electronic address: ehsan.masumi@gmail.com.",California,US-CA,pub.1132772074,ur.011576073245.95,Ehsan,Masoumi,2020,male,0.0,High income,4.0,"University of California, Irvine",Not Minority,Pub 4yr,Not Minority,AANAPISI & HSI,Not Minority
6216,2670,Boston,4930956.0,United States,US,grid.239395.7,Beth Israel Deaconess Medical Center,"Beth Israel Deaconess Medical Center, Boston, MA, 02215, USA. Electronic address: skendale@bidmc.harvard.edu.",Massachusetts,US-MA,pub.1132772074,ur.013567655531.07,Samir,Kendale,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6217,2671,Irvine,5359777.0,United States,US,grid.266093.8,"University of California, Irvine","Department of Electrical Engineering and Computer Science, University of California Irvine, Irvine, CA, 92697, USA. Electronic address: nader@uci.edu.",California,US-CA,pub.1132772074,ur.010406647527.25,Nader,Bagherzadeh,2020,male,0.0,High income,4.0,"University of California, Irvine",Not Minority,Pub 4yr,Not Minority,AANAPISI & HSI,Not Minority
6234,2688,San Francisco,5391959.0,United States,US,grid.266102.1,"University of California, San Francisco","Department of Radiation Oncology, University of California, San Francisco, California",California,US-CA,pub.1132573256,ur.012112413755.23,K.,Hasse,2020,,,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6235,2689,San Francisco,5391959.0,United States,US,grid.266102.1,"University of California, San Francisco","Department of Radiation Oncology, University of California, San Francisco, California",California,US-CA,pub.1132573256,ur.014036455065.96,J.,Scholey,2020,,,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6236,2690,San Francisco,5391959.0,United States,US,grid.266102.1,"University of California, San Francisco","Department of Radiation Oncology, University of California, San Francisco, California",California,US-CA,pub.1132573256,ur.01141031673.79,B.P.,Ziemer,2020,,,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6237,2691,San Francisco,5391959.0,United States,US,grid.266102.1,"University of California, San Francisco","Department of Radiation Oncology, University of California, San Francisco, California",California,US-CA,pub.1132573256,ur.011025070505.54,Y.,Natsuaki,2020,,,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6238,2692,San Francisco,5391959.0,United States,US,grid.266102.1,"University of California, San Francisco","Department of Radiation Oncology, University of California, San Francisco, California",California,US-CA,pub.1132573256,ur.01020011463.48,O.,Morin,2020,,,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6239,2693,Silver Spring,4369596.0,United States,US,grid.417587.8,United States Food and Drug Administration,"FDA, Washington, District of Columbia",Maryland,US-MD,pub.1132573256,ur.0672005060.48,T.D.,Solberg,2020,,,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6240,2694,San Francisco,5391959.0,United States,US,grid.266102.1,"University of California, San Francisco","Department of Radiation Oncology, University of California, San Francisco, California",California,US-CA,pub.1132573256,ur.013215412105.34,E.,Hirata,2020,,,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6241,2695,San Francisco,5391959.0,United States,US,grid.266102.1,"University of California, San Francisco","Department of Radiation Oncology, University of California, San Francisco, California",California,US-CA,pub.1132573256,ur.01160552446.04,G.,Valdes,2020,,,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6242,2696,San Francisco,5391959.0,United States,US,grid.266102.1,"University of California, San Francisco","Department of Radiation Oncology, University of California, San Francisco, California",California,US-CA,pub.1132573256,ur.010517452755.35,A.,Witztum,2020,,,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6252,2706,Rochester,5043473.0,United States,US,grid.66875.3a,Mayo Clinic,"Department of Cardiovascular Medicine, Mayo Clinic, Rochester, MN, United States of America; Division of Pulmonary and Critical Care Medicine, Department of Internal Medicine, Mayo Clinic, Rochester, MN, United States of America; Robert D. and Patricia E. Kern Center for the Science of Health Care Delivery, Mayo Clinic, Rochester, MN, United States of America. Electronic address: jentzer.jacob@mayo.edu.",Minnesota,US-MN,pub.1132266689,ur.01357415211.68,Jacob C,Jentzer,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6253,2707,Rochester,5043473.0,United States,US,grid.66875.3a,Mayo Clinic,"Department of Internal Medicine, Mayo Clinic, Rochester, MN, United States of America. Electronic address: Kashou.Anthony@mayo.edu.",Minnesota,US-MN,pub.1132266689,ur.01114154412.01,Anthony H,Kashou,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6254,2708,Rochester,5043473.0,United States,US,grid.66875.3a,Mayo Clinic,"Department of Cardiovascular Medicine, Mayo Clinic, Rochester, MN, United States of America. Electronic address: attia.itzhak@mayo.edu.",Minnesota,US-MN,pub.1132266689,ur.01331232365.20,Zachi I,Attia,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6255,2709,Rochester,5043473.0,United States,US,grid.66875.3a,Mayo Clinic,"Department of Cardiovascular Medicine, Mayo Clinic, Rochester, MN, United States of America. Electronic address: lopez@mayo.edu.",Minnesota,US-MN,pub.1132266689,ur.01173564523.81,Francisco,Lopez-Jimenez,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6256,2710,Rochester,5043473.0,United States,US,grid.66875.3a,Mayo Clinic,"Department of Cardiovascular Medicine, Mayo Clinic, Rochester, MN, United States of America. Electronic address: Kapa.Suraj@mayo.edu.",Minnesota,US-MN,pub.1132266689,ur.01162530703.62,Suraj,Kapa,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6257,2711,Rochester,5043473.0,United States,US,grid.66875.3a,Mayo Clinic,"Department of Cardiovascular Medicine, Mayo Clinic, Rochester, MN, United States of America. Electronic address: Friedman.Paul@mayo.edu.",Minnesota,US-MN,pub.1132266689,ur.01341602577.45,Paul A,Friedman,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6258,2712,Rochester,5043473.0,United States,US,grid.66875.3a,Mayo Clinic,"Department of Cardiovascular Medicine, Mayo Clinic, Rochester, MN, United States of America; Robert D. and Patricia E. Kern Center for the Science of Health Care Delivery, Mayo Clinic, Rochester, MN, United States of America. Electronic address: Noseworthy.Peter@mayo.edu.",Minnesota,US-MN,pub.1132266689,ur.01142470302.40,Peter A,Noseworthy,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6270,2724,Mountain View,5375480.0,United States,US,grid.420451.6,Google (United States),"Google Inc, Mountain View, California, USA",California,US-CA,pub.1132070894,ur.012517513575.57,Arie,Meir,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6280,2734,Rochester,5043473.0,United States,US,grid.66875.3a,Mayo Clinic,"Department of Cardiovascular Medicine, Mayo Clinic, 200 First Street SW, Rochester, MN 55905, USA",Minnesota,US-MN,pub.1134256895,ur.01357415211.68,Jacob C,Jentzer,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6281,2735,Rochester,5043473.0,United States,US,grid.66875.3a,Mayo Clinic,"Division of Pulmonary and Critical Care Medicine, Department of Internal Medicine, Mayo Clinic, 200 First Street SW, Rochester, MN 55905, USA",Minnesota,US-MN,pub.1134256895,ur.01357415211.68,Jacob C,Jentzer,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6282,2736,Rochester,5043473.0,United States,US,grid.66875.3a,Mayo Clinic,"Department of Internal Medicine, Mayo Clinic, 200 First Street SW, Rochester, MN 55905, USA",Minnesota,US-MN,pub.1134256895,ur.01114154412.01,Anthony H,Kashou,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6283,2737,Rochester,5043473.0,United States,US,grid.66875.3a,Mayo Clinic,"Department of Cardiovascular Medicine, Mayo Clinic, 200 First Street SW, Rochester, MN 55905, USA",Minnesota,US-MN,pub.1134256895,ur.01173564523.81,Francisco,Lopez-Jimenez,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6284,2738,Rochester,5043473.0,United States,US,grid.66875.3a,Mayo Clinic,"Department of Cardiovascular Medicine, Mayo Clinic, 200 First Street SW, Rochester, MN 55905, USA",Minnesota,US-MN,pub.1134256895,ur.01331232365.20,Zachi I,Attia,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6285,2739,Rochester,5043473.0,United States,US,grid.66875.3a,Mayo Clinic,"Department of Cardiovascular Medicine, Mayo Clinic, 200 First Street SW, Rochester, MN 55905, USA",Minnesota,US-MN,pub.1134256895,ur.01162530703.62,Suraj,Kapa,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6286,2740,Rochester,5043473.0,United States,US,grid.66875.3a,Mayo Clinic,"Department of Cardiovascular Medicine, Mayo Clinic, 200 First Street SW, Rochester, MN 55905, USA",Minnesota,US-MN,pub.1134256895,ur.01341602577.45,Paul A,Friedman,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6287,2741,Rochester,5043473.0,United States,US,grid.66875.3a,Mayo Clinic,"Department of Cardiovascular Medicine, Mayo Clinic, 200 First Street SW, Rochester, MN 55905, USA",Minnesota,US-MN,pub.1134256895,ur.01142470302.40,Peter A,Noseworthy,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6288,2742,Rochester,5043473.0,United States,US,grid.66875.3a,Mayo Clinic,"Robert D. and Patricia E. Kern Center for the Science of Health Care Delivery, Mayo Clinic, 200 First Street SW, Rochester, MN 55905, USA",Minnesota,US-MN,pub.1134256895,ur.01142470302.40,Peter A,Noseworthy,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6304,2778,Pittsburgh,5206379.0,United States,US,grid.21925.3d,University of Pittsburgh,"Department of Biomedical Informatics, School of Medicine, University of Pittsburgh, 5607 Baum Boulevard, 15206, Pittsburgh, PA, USA",Pennsylvania,US-PA,pub.1131531453,ur.014104324357.48,Amie J.,Barda,2020,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6305,2779,Pittsburgh,5206379.0,United States,US,grid.239553.b,Children's Hospital of Pittsburgh,"Children’s Hospital of Pittsburgh of UPMC, 15224, Pittsburgh, PA, USA",Pennsylvania,US-PA,pub.1131531453,ur.01256225071.20,Christopher M.,Horvat,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6306,2780,Pittsburgh,5206379.0,United States,US,grid.21925.3d,University of Pittsburgh,"Department of Critical Care Medicine, University of Pittsburgh School of Medicine, 15213, Pittsburgh, PA, USA",Pennsylvania,US-PA,pub.1131531453,ur.01256225071.20,Christopher M.,Horvat,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6307,2781,Pittsburgh,5206379.0,United States,US,grid.21925.3d,University of Pittsburgh,"Safar Center for Resuscitation Research, University of Pittsburgh, 15224, Pittsburgh, PA, USA",Pennsylvania,US-PA,pub.1131531453,ur.01256225071.20,Christopher M.,Horvat,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6308,2782,Pittsburgh,5206379.0,United States,US,grid.239553.b,Children's Hospital of Pittsburgh,"Brain Care Institute, Children’s Hospital of Pittsburgh of UPMC, 15261, Pittsburgh, PA, USA",Pennsylvania,US-PA,pub.1131531453,ur.01256225071.20,Christopher M.,Horvat,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6309,2783,Pittsburgh,5206379.0,United States,US,grid.21925.3d,University of Pittsburgh,"Department of Biomedical Informatics, School of Medicine, University of Pittsburgh, 5607 Baum Boulevard, 15206, Pittsburgh, PA, USA",Pennsylvania,US-PA,pub.1131531453,ur.01026366530.21,Harry,Hochheiser,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
6310,2784,Pittsburgh,5206379.0,United States,US,grid.21925.3d,University of Pittsburgh,"Intelligent Systems Program, University of Pittsburgh, 15213, Pittsburgh, PA, USA",Pennsylvania,US-PA,pub.1131531453,ur.01026366530.21,Harry,Hochheiser,2020,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
